uf;municipio;lat;long;population;catolica-apostolica-romana;evangelicas;espirita;umbanda-e-candomble;tradicoes-indigenas;outras-religiosidades;sem-religiao;nao-sabe;sem-declaracao
PR;Nova Santa Bárbara;-23.5854238549;-50.764147122;3624;66.694;30.298;0.0;0.083;0.0;1.821;1.104;0.0;0.0
PR;Nova Santa Rosa;-24.4647645333;-53.9551160843;7274;38.48;58.29;0.0;0.0;0.0;1.43;1.732;0.069;0.0
PR;Nova Prata do Iguaçu;-25.631877091;-53.3479572462;10953;90.797;7.843;0.0;0.0;0.0;0.493;0.84;0.0;0.027
PR;Nova Tebas;-24.4383252112;-51.9503961104;6035;80.083;18.492;0.0;0.05;0.0;0.298;1.011;0.0;0.066
PR;Novo Itacolomi;-23.7653137693;-51.506959428;2768;84.176;10.332;0.0;0.0;0.0;1.842;3.649;0.0;0.0
PR;Ortigueira;-24.2120106689;-50.9269295381;20644;58.758;33.472;0.048;0.053;0.01;1.758;5.648;0.092;0.16
PR;Ourizona;-23.4045682216;-52.1950387277;2838;71.036;21.071;0.0;0.951;0.0;1.374;5.567;0.0;0.0
PR;Ouro Verde do Oeste;-24.7707942898;-53.8995380842;5853;78.609;15.018;0.376;0.103;0.0;0.359;5.245;0.29;0.0
PR;Paiçandu;-23.4576987575;-52.0524118316;39255;62.57;30.86;0.138;0.132;0.0;3.077;3.182;0.0;0.041
PR;Palmas;-26.481472515;-51.9887738877;40555;75.054;20.291;0.286;0.239;0.002;1.314;1.618;0.027;1.169
PR;Palmeira;-25.4185679015;-50.003246821;29418;62.601;29.645;1.265;0.122;0.0;1.434;4.885;0.0;0.048
PR;Palmital;-24.8822436773;-52.2129972267;11201;78.377;18.114;0.0;0.0;0.0;1.812;1.42;0.0;0.277
PR;Palotina;-24.279409485;-53.8387717239;30000;72.01;22.663;0.27;0.18;0.0;2.503;2.26;0.0;0.113
PR;Paraíso do Norte;-23.2871611665;-52.6035431384;11448;75.629;21.27;0.026;0.044;0.07;1.197;1.721;0.0;0.044
PR;Paranacity;-22.9268100521;-52.1559887289;8338;71.156;22.547;1.187;0.0;0.0;1.727;3.262;0.0;0.12
PR;Paranaguá;-25.5068415;-48.5247328367;125027;38.033;40.167;0.872;0.735;0.007;7.061;12.888;0.027;0.21
PR;Paranapoema;-22.655621575;-52.0807237218;2085;61.727;34.436;0.0;0.0;0.0;1.966;1.871;0.0;0.0
PR;Paranavaí;-23.081879475;-52.46240167;80192;64.478;26.12;1.038;0.203;0.0;2.717;5.279;0.0;0.166
PR;Pato Bragado;-24.6256440145;-54.231395741;4955;67.528;30.535;0.0;0.081;0.0;0.666;0.868;0.323;0.0
PR;Pato Branco;-26.229958515;-52.6773619977;79824;72.598;19.779;1.129;0.243;0.036;1.601;4.39;0.0;0.224
PR;Paula Freitas;-26.2201021597;-50.9347363363;4961;82.463;14.836;0.121;0.081;0.181;0.947;1.371;0.0;0.0
PR;Paulo Frontin;-26.0456075777;-50.8331964537;5654;87.018;11.726;0.0;0.088;0.0;0.159;1.008;0.0;0.0
PR;Peabiru;-23.9141264298;-52.3478961546;11581;72.187;21.527;0.674;0.026;0.0;2.081;3.445;0.06;0.0
PR;Perobal;-23.8945617453;-53.4115002038;6244;69.218;25.609;0.0;0.0;0.0;1.249;3.924;0.0;0.0
PR;Pérola;-23.7974787687;-53.6732521305;10384;71.109;22.381;0.501;0.125;0.0;2.427;3.457;0.0;0.0
PR;Pérola d'Oeste;-25.8282656767;-53.7401084726;5518;80.355;18.05;0.0;0.0;0.0;0.0;1.595;0.0;0.0
PR;Piên;-26.0969563766;-49.4282437422;11631;80.096;16.886;0.077;0.387;0.0;0.696;1.857;0.0;0.0
PR;Pinhais;-25.4421978879;-49.1991974196;111600;50.234;29.573;1.447;1.357;0.008;5.336;11.601;0.0;0.444
PR;Pinhalão;-23.7873547289;-50.0626030635;5772;75.641;21.535;0.364;0.052;0.0;0.641;1.715;0.0;0.052
PR;Pinhal de São Bento;-26.0327285547;-53.4830904422;2423;88.692;9.616;0.124;0.0;0.0;0.0;1.568;0.0;0.0
PR;Pinhão;-25.69629501;-51.6482701915;25072;76.699;18.826;0.084;0.355;0.0;1.954;2.018;0.0;0.064
PR;Piraí do Sul;-24.5323575;-49.9413309936;20306;72.673;22.619;0.138;0.182;0.0;1.359;2.97;0.0;0.059
PR;Piraquara;-25.4465503565;-49.0653056139;101586;39.165;36.158;0.742;1.526;0.074;5.429;13.288;3.578;0.04
PR;Pitanga;-24.7527477534;-51.7631540084;29095;85.967;10.565;0.272;0.052;0.0;1.399;1.629;0.0;0.117
PR;Pitangueiras;-23.2303038464;-51.5857680569;2669;70.288;27.763;0.0;0.0;0.0;1.012;0.937;0.0;0.0
PR;Planaltina do Paraná;-23.0188101883;-52.9178407026;3527;79.388;18.769;0.085;0.0;0.0;0.567;1.191;0.0;0.0
PR;Planalto;-25.7121014978;-53.7708574303;12678;77.268;20.082;0.0;0.0;0.039;0.899;1.712;0.0;0.0
PR;Ponta Grossa;-25.092547;-50.1614420593;310022;59.922;28.01;2.042;0.688;0.003;3.576;5.534;0.137;0.088
PR;Pontal do Paraná;-25.5941510149;-48.4483270302;26808;52.604;28.674;1.537;1.861;0.164;5.192;9.904;0.0;0.063
PR;Porecatu;-22.7562094968;-51.3775989928;10363;63.746;30.947;0.299;0.0;0.0;1.911;3.098;0.0;0.0
PR;Porto Amazonas;-25.5415727121;-49.889720865;3595;62.754;32.156;0.111;0.0;0.0;1.725;3.255;0.0;0.0
PR;Porto Barreiro;-25.5451856384;-52.4047867627;2692;87.11;11.776;0.0;0.0;0.223;0.52;0.371;0.0;0.0
PR;Porto Rico;-22.7783515586;-53.2679681115;2788;63.989;29.053;0.251;0.323;0.0;1.04;5.344;0.0;0.0
PR;Porto Vitória;-26.1634752042;-51.2366947364;3089;74.037;23.147;0.647;0.453;0.0;0.68;0.939;0.0;0.097
PR;Prado Ferreira;-23.0339140303;-51.4432261434;3210;53.458;27.508;0.0;0.685;0.093;10.997;7.259;0.0;0.0
PR;Pranchita;-26.0156642887;-53.7426226396;5021;78.57;16.212;0.0;0.08;0.0;3.067;2.071;0.0;0.0
PR;Presidente Castelo Branco;-23.2815496047;-52.1577262527;3801;68.166;26.703;0.0;0.0;0.0;2.026;3.104;0.0;0.0
PR;Primeiro de Maio;-22.8525332551;-51.027751997;9037;72.524;22.286;0.697;0.133;0.0;0.697;3.663;0.0;0.0
PR;Prudentópolis;-25.2160205;-50.9835750906;43059;88.23;9.406;0.32;0.0;0.0;0.815;1.182;0.0;0.046
PR;Quarto Centenário;-24.2790209178;-53.0752885849;3659;84.395;13.829;0.191;0.0;0.0;0.929;0.656;0.0;0.0
PR;Quatiguá;-23.5641609208;-49.9152641615;7126;77.898;18.846;0.154;0.0;0.0;1.333;1.431;0.0;0.337
PR;Quatro Barras;-25.3737448472;-49.0851888348;21003;44.66;36.242;1.805;1.433;0.0;6.375;9.318;0.014;0.152
PR;Quatro Pontes;-24.5732085848;-53.9726991275;3917;76.206;21.419;0.357;0.0;0.0;0.0;1.889;0.128;0.0
PR;Quedas do Iguaçu;-25.4567808508;-52.9098324023;26264;81.972;14.038;0.419;0.0;0.0;1.39;2.182;0.0;0.0
PR;Querência do Norte;-23.0865285793;-53.487040706;9155;73.85;22.851;0.0;0.0;0.0;1.507;1.791;0.0;0.0
PR;Quinta do Sol;-23.8438884262;-52.1351287636;4378;66.743;29.466;0.228;0.069;0.0;1.165;2.33;0.0;0.0
PR;Quitandinha;-25.8683083493;-49.4966829869;16042;74.286;21.132;0.193;0.162;0.0;1.34;2.78;0.0;0.106
PR;Ramilândia;-25.1189865236;-54.0272370318;3584;70.843;23.214;0.056;0.0;0.0;1.116;4.771;0.0;0.0
PR;Rancho Alegre;-23.075714921;-50.916392163;3167;65.519;30.407;0.095;0.0;0.0;2.147;1.768;0.0;0.063
PR;Rancho Alegre d'Oeste;-24.3090100124;-52.9511258398;2296;81.751;16.028;0.0;0.0;0.0;1.829;0.261;0.0;0.131
PR;Realeza;-25.7625799506;-53.532574359;16893;83.33;12.348;0.397;0.379;0.0;0.841;2.705;0.0;0.0
PR;Rebouças;-25.6263927558;-50.6812544333;12582;80.583;17.271;0.215;0.207;0.0;0.684;1.009;0.0;0.032
PR;Renascença;-26.1562209295;-52.9721620117;5933;81.628;15.203;0.051;0.152;0.0;1.079;1.888;0.0;0.0
PR;Reserva;-24.651648;-50.8505958054;21159;79.536;17.491;0.132;0.0;0.0;1.016;1.824;0.0;0.0
PR;Reserva do Iguaçu;-25.830958036;-52.0287624631;5430;64.457;31.473;0.074;0.092;0.0;0.35;3.462;0.092;0.0
PR;Ribeirão Claro;-23.1962854622;-49.7563505191;10812;72.198;21.485;0.305;0.046;0.0;2.137;3.755;0.028;0.046
PR;Ribeirão do Pinhal;-23.4082575023;-50.3580609525;11399;75.726;18.958;0.132;0.272;0.0;2.667;2.246;0.0;0.0
PR;Rio Azul;-25.7161131775;-50.787172982;12177;89.628;8.426;0.049;0.485;0.0;0.599;0.813;0.0;0.0
PR;Rio Bom;-23.7620982803;-51.4153647878;2848;74.052;21.629;0.0;0.0;0.0;2.212;2.037;0.0;0.07
PR;Rio Bonito do Iguaçu;-25.4869088092;-52.526889783;11859;81.786;16.924;0.0;0.396;0.396;0.337;0.16;0.0;0.0
PR;Rio Branco do Ivaí;-24.3202776013;-51.3120655883;3262;71.858;26.364;0.0;0.0;0.0;0.766;1.012;0.0;0.0
PR;Rio Branco do Sul;-25.1901653516;-49.3167138828;32094;49.508;32.483;0.084;0.0;0.0;10.058;7.855;0.0;0.012
PR;Rio Negro;-26.10040797;-49.7976853768;27294;77.347;16.172;1.323;0.363;0.0;1.231;3.565;0.0;0.0
PR;Rolândia;-23.313592485;-51.3627803564;61817;58.981;30.459;0.946;0.362;0.018;3.227;5.971;0.0;0.036
PR;Roncador;-24.595107188;-52.2760525504;9767;84.284;14.18;0.0;0.0;0.0;0.983;0.553;0.0;0.0
PR;Rondon;-23.4126599794;-52.7624923119;7953;78.712;14.9;0.0;0.0;0.0;1.132;5.256;0.0;0.0
PR;Rosário do Ivaí;-24.2535525559;-51.2499448251;4816;76.848;18.688;0.0;0.083;0.0;1.08;3.301;0.0;0.0
PR;Sabáudia;-23.3183956216;-51.5567020219;7621;62.853;30.075;0.367;0.315;0.0;2.572;3.818;0.0;0.0
PR;Salgado Filho;-26.1704605187;-53.3621154226;3549;76.923;22.288;0.0;0.0;0.0;0.31;0.479;0.0;0.0
PR;Salto do Itararé;-23.6057567382;-49.6307500934;4547;78.953;16.23;0.0;0.088;0.0;1.364;3.365;0.0;0.0
PR;Salto do Lontra;-25.7767652429;-53.3149351018;13203;90.76;7.741;0.038;0.0;0.0;0.78;0.682;0.0;0.0
PR;Santa Amélia;-23.2681573189;-50.4234587704;2978;74.849;22.398;0.302;0.0;0.604;0.772;1.075;0.0;0.0
PR;Santa Cecília do Pavão;-23.5128957121;-50.7828651431;2936;57.289;32.357;0.647;0.0;0.0;2.486;7.119;0.102;0.0
PR;Santa Cruz de Monte Castelo;-22.9585816078;-53.2973064205;7519;72.643;21.878;0.306;0.12;0.0;2.181;2.766;0.066;0.04
PR;Santa Fé;-23.0361147582;-51.8063020532;10035;72.008;23.597;0.05;0.03;0.0;1.276;2.77;0.0;0.269
PR;Santa Helena;-24.8570958306;-54.3364531523;22095;71.609;23.879;0.783;0.109;0.407;0.335;2.878;0.0;0.0
PR;Santa Inês;-22.6387065306;-51.9027683828;1537;84.19;11.256;0.0;0.0;0.0;4.164;0.39;0.0;0.0
PR;Santa Isabel do Ivaí;-23.0010888094;-53.1959475094;7835;77.549;18.277;0.128;0.0;0.0;1.723;2.323;0.0;0.0
PR;Santa Izabel do Oeste;-25.8143812184;-53.4836175358;12249;88.546;9.584;0.008;0.245;0.0;0.71;0.906;0.0;0.0
PR;Santa Lúcia;-25.4113199198;-53.5711436726;3197;79.794;18.799;0.0;0.0;0.0;0.188;1.22;0.0;0.0
PR;Santa Maria do Oeste;-24.9341839969;-51.8677097951;8590;82.945;15.553;0.07;0.058;0.0;0.687;0.349;0.0;0.338
PR;Santa Mariana;-23.1464274393;-50.5210713512;9768;74.509;20.455;0.532;0.297;0.0;1.28;2.928;0.0;0.0
PR;Santa Mônica;-23.1054239388;-53.111272873;2868;73.396;21.165;0.209;0.139;0.0;0.802;4.289;0.0;0.0
PR;Santana do Itararé;-23.7531325857;-49.6331966315;4820;84.979;13.195;0.0;0.041;0.0;0.851;0.851;0.0;0.083
PR;Santa Tereza do Oeste;-25.058721901;-53.6272357311;11110;74.599;19.055;0.504;0.0;0.0;1.827;2.97;0.0;1.044
PR;Santa Terezinha de Itaipu;-25.4421605134;-54.3995187311;21136;65.727;27.522;0.823;0.199;0.0;1.973;3.657;0.0;0.099
PR;Santo Antônio da Platina;-23.297048833;-50.0773459027;38679;65.661;27.121;0.796;0.0;0.0;2.045;4.235;0.0;0.142
PR;Santo Antônio do Caiuá;-22.7339747692;-52.3446578438;2192;86.542;9.489;0.228;0.0;0.0;1.916;1.825;0.0;0.0
PR;Santo Antônio do Paraíso;-23.4947194368;-50.646828163;1907;75.564;21.29;0.0;0.367;0.0;1.259;1.049;0.0;0.472
PR;Santo Antônio do Sudoeste;-26.0749754786;-53.7230834339;20348;67.633;19.904;0.059;0.0;0.0;8.6;3.804;0.0;0.0
PR;Santo Inácio;-22.7000685756;-51.7952999014;5301;72.383;24.995;0.0;0.038;0.0;1.679;0.905;0.0;0.0
PR;São Carlos do Ivaí;-23.3088474514;-52.4771145894;5708;73.791;21.128;0.526;0.158;0.0;0.788;3.556;0.0;0.053
PR;São Jerônimo da Serra;-23.7234034036;-50.738480427;9346;56.548;33.801;0.053;0.16;0.021;3.253;6.088;0.0;0.075
PR;São João;-25.8246629361;-52.7294732188;10320;82.965;15.291;0.058;0.0;0.0;0.32;1.366;0.0;0.0
PR;São João do Caiuá;-22.8544043258;-52.3397510426;4840;70.992;22.066;0.165;0.0;0.0;2.583;4.194;0.0;0.0
PR;São João do Ivaí;-23.9930894815;-51.8202792052;9491;70.172;23.401;0.084;0.0;0.0;1.96;4.383;0.0;0.0
PR;São João do Triunfo;-25.6918750639;-50.3080640619;11913;80.307;15.487;1.007;0.109;0.0;0.562;2.527;0.0;0.0
PR;São Jorge d'Oeste;-25.7149480996;-52.9201031661;8228;82.657;14.475;0.146;0.061;0.0;1.045;1.616;0.0;0.0
PR;São Jorge do Ivaí;-23.4354578614;-52.2943419624;4649;80.254;16.434;0.065;0.086;0.0;0.71;2.452;0.0;0.0
PR;São Jorge do Patrocínio;-23.7582479653;-53.8833305621;5703;79.046;17.377;0.824;0.0;0.0;0.351;2.139;0.0;0.263
PR;São José da Boa Vista;-23.9154659755;-49.6511522911;5253;78.431;18.751;0.0;0.057;0.0;0.571;2.189;0.0;0.0
PR;São José das Palmeiras;-24.8340818674;-54.059918279;3403;72.083;23.949;0.264;0.323;0.0;1.146;2.233;0.0;0.0
PR;São José dos Pinhais;-25.537702;-49.2000824657;284529;53.115;30.243;1.129;1.267;0.021;4.794;9.338;0.013;0.081
PR;São Manoel do Paraná;-23.3961302642;-52.6470195624;1904;80.357;17.279;0.0;0.263;0.0;0.998;0.998;0.0;0.105
PR;São Mateus do Sul;-25.869599505;-50.3906242547;36788;80.888;15.07;0.677;0.307;0.0;1.011;2.003;0.0;0.043
PR;São Miguel do Iguaçu;-25.3488942673;-54.242120554;25013;73.026;20.405;0.24;0.412;1.119;1.727;3.014;0.0;0.056
PR;São Pedro do Iguaçu;-24.9309309249;-53.8598616787;5030;77.356;18.29;0.0;0.0;0.0;0.815;3.121;0.417;0.0
PR;São Pedro do Ivaí;-23.8678134423;-51.8569627583;7686;81.733;14.832;0.0;0.312;0.0;1.327;1.795;0.0;0.0
PR;São Pedro do Paraná;-22.8251294492;-53.2229371405;2337;71.416;25.289;0.171;0.0;0.0;1.712;1.412;0.0;0.0
PR;São Sebastião da Amoreira;-23.460645861;-50.7624009771;7078;66.375;25.261;0.311;0.0;0.0;2.317;5.736;0.0;0.0
PR;São Tomé;-23.5355113618;-52.5924836676;4573;70.741;24.251;0.153;0.0;0.022;1.137;3.696;0.0;0.0
PR;Sapopema;-23.907287461;-50.5796466311;5859;75.798;19.56;0.119;0.034;0.0;0.888;3.601;0.0;0.0
PR;Sarandi;-23.44317201;-51.8736820362;101058;52.955;36.045;0.508;0.359;0.024;3.423;6.646;0.042;0.0
PR;Saudade do Iguaçu;-25.6936611646;-52.614339374;5206;78.486;17.441;0.423;0.0;0.058;0.884;2.708;0.0;0.0
PR;Sengés;-24.1168102194;-49.4730192946;14754;45.94;41.921;0.156;0.102;0.0;3.03;8.642;0.0;0.21
PR;Serranópolis do Iguaçu;-25.3798841828;-54.058376584;4436;79.937;15.622;0.0;0.0;0.0;0.158;0.902;0.0;3.381
PR;Sertaneja;-23.0369370349;-50.8171022996;5026;64.803;26.681;0.378;0.0;0.0;3.044;5.094;0.0;0.0
PR;Sertanópolis;-23.0584819756;-51.0422435335;14065;66.882;27.501;0.498;0.32;0.0;2.112;2.688;0.0;0.0
PR;Siqueira Campos;-23.6877083828;-49.8314969708;19851;75.926;16.956;0.111;0.277;0.0;2.861;3.808;0.06;0.0
PR;Sulina;-25.6996322445;-52.7165965204;3029;84.351;14.427;0.0;0.0;0.0;0.528;0.693;0.0;0.0
PR;Tamarana;-23.7151771916;-51.0985602005;9145;50.312;36.468;0.098;0.197;2.941;4.09;5.785;0.066;0.044
PR;Tamboara;-23.2018206531;-52.5006292918;4264;73.757;21.435;0.211;0.07;0.0;2.462;2.064;0.0;0.0
PR;Tapejara;-23.7324791909;-52.864113184;13719;60.726;34.354;0.175;0.066;0.0;1.451;3.193;0.0;0.036
PR;Tapira;-23.3171088651;-53.0753253067;5058;75.069;17.22;0.0;0.059;0.0;0.712;6.801;0.0;0.138
PR;Teixeira Soares;-25.3800492077;-50.4656469824;8246;67.609;26.886;0.061;0.461;0.0;1.104;3.881;0.0;0.0
PR;Telêmaco Borba;-24.32868597;-50.6231227231;64473;49.995;39.072;0.405;0.307;0.0;2.285;7.876;0.016;0.045
PR;Terra Boa;-23.7668332666;-52.4621421589;15300;74.712;20.092;0.15;0.196;0.0;0.837;3.98;0.033;0.0
PR;Terra Rica;-22.7243649693;-52.6246705736;12977;66.094;26.323;0.154;0.0;0.0;2.628;4.801;0.0;0.0
PR;Terra Roxa;-24.1674835261;-54.098513636;15684;70.683;21.302;0.319;0.026;0.752;1.932;4.858;0.0;0.128
PR;Tibagi;-24.5132880678;-50.4114701228;17015;72.348;22.204;0.176;0.0;0.0;1.011;4.261;0.0;0.0
PR;Tijucas do Sul;-25.9201804802;-49.1822439413;15127;72.414;20.572;0.245;0.588;0.0;2.142;3.92;0.0;0.119
PR;Toledo;-24.732077;-53.7414114912;130798;67.236;24.641;0.882;0.151;0.0;2.32;4.688;0.008;0.073
PR;Tomazina;-23.7790448564;-49.9551515411;7422;84.937;11.937;0.445;0.162;0.499;0.364;1.657;0.0;0.0
PR;Três Barras do Paraná;-25.4194083195;-53.1874988005;9624;84.518;13.092;0.062;0.104;0.0;1.247;0.977;0.0;0.0
PR;Tunas do Paraná;-24.9723811901;-49.0860587994;5139;31.232;52.676;0.078;0.525;0.0;1.537;13.874;0.0;0.078
PR;Tuneiras do Oeste;-23.8640306293;-52.8745678467;7042;65.692;32.051;0.0;0.0;0.0;0.838;1.363;0.0;0.057
PR;Tupãssi;-24.5798134089;-53.5144953148;7153;77.003;19.6;0.266;0.252;0.0;0.419;2.461;0.0;0.0
PR;Turvo;-25.0401268031;-51.5327643273;12201;80.452;17.671;0.0;0.0;0.246;0.754;0.861;0.0;0.016
PR;Ubiratã;-24.541034885;-52.9945060158;21723;78.378;17.82;0.193;0.092;0.0;0.976;2.449;0.0;0.092
PR;Umuarama;-23.76395;-53.3084598048;101974;67.093;25.355;0.683;0.529;0.0;2.387;3.857;0.0;0.097
PR;União da Vitória;-26.2284345;-51.090609523;47846;72.723;19.544;0.727;0.823;0.0;2.044;4.059;0.025;0.054
PR;Uniflor;-23.0860486572;-52.160010824;1892;80.867;17.389;0.317;0.0;0.0;0.106;1.321;0.0;0.0
PR;Uraí;-23.2001591025;-50.7973651802;9306;73.544;20.943;0.763;0.129;0.0;1.687;2.934;0.0;0.0
PR;Wenceslau Braz;-23.8704228528;-49.8029847824;16593;72.603;21.111;0.036;0.181;0.0;1.47;4.598;0.0;0.0
PR;Ventania;-24.244165856;-50.2476172237;8317;72.418;22.7;0.577;0.18;0.0;2.14;1.755;0.0;0.228
PR;Vera Cruz do Oeste;-25.063170189;-53.8800300706;7196;75.32;22.707;0.0;0.111;0.069;1.209;0.5;0.0;0.083
PR;Verê;-25.8806316036;-52.9085930798;6983;90.749;7.762;0.0;0.115;0.0;0.215;1.16;0.0;0.0
PR;Alto Paraíso;-23.5081307379;-53.7328931508;2616;77.599;19.687;0.0;0.0;0.0;1.185;1.529;0.0;0.0
PR;Doutor Ulysses;-24.5678364522;-49.4197717989;4918;38.064;56.161;0.0;0.02;0.0;0.285;5.47;0.0;0.0
PR;Virmond;-25.3787659851;-52.2025433047;3303;89.313;9.416;0.091;0.0;0.0;0.787;0.394;0.0;0.0
PR;Vitorino;-26.2643442874;-52.7770814458;7997;77.742;18.82;0.263;0.575;0.0;0.438;2.163;0.0;0.0
PR;Xambrê;-23.7383943961;-53.4869406946;5068;79.854;16.121;0.138;0.0;0.138;1.204;2.545;0.0;0.0
SC;Abdon Batista;-27.6089871233;-51.025272211;2308;92.678;6.369;0.0;0.0;0.0;0.217;0.737;0.0;0.0
SC;Abelardo Luz;-26.5630310224;-52.3364823833;14645;70.133;25.401;0.362;0.157;0.0;0.737;3.045;0.048;0.116
SC;Agrolândia;-27.400516588;-49.8256533877;9502;60.798;36.866;0.0;0.232;0.0;1.547;0.558;0.0;0.0
SC;Agronômica;-27.2697161071;-49.7183688908;5280;81.155;14.924;0.852;0.436;0.0;1.326;1.307;0.0;0.0
SC;Água Doce;-27.0040916589;-51.5590965553;5689;82.317;15.961;0.158;0.246;0.0;0.475;0.844;0.0;0.0
SC;Águas de Chapecó;-27.0762129125;-52.9872510057;5241;72.925;24.404;0.0;0.076;0.0;0.744;1.851;0.0;0.0
SC;Águas Frias;-26.880227543;-52.8594194494;2480;91.694;8.024;0.0;0.081;0.0;0.0;0.202;0.0;0.0
SC;Águas Mornas;-27.7065971917;-48.8405384028;5969;75.792;18.429;0.704;0.888;0.168;1.391;2.496;0.0;0.134
